Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR - Curve,Training Time,Inference Time
analcatdata_boxing1,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.75,1,0.75,1,0.625,0.863636364,0.334004561,0.75
analcatdata_boxing1,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.833333333,0.875,0.019999981,0.875,0.8125,0.916666667,0.333408515,0.25
analcatdata_broadwaymult,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.862068966,0.523809524,0.214321626,0.602813853,0.654743949,0.509945514,0.142891419,0.214321626
analcatdata_broadwaymult,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.842364532,0.5,0.026488917,0.5,0.568426869,0.408866995,0.182803628,0.363146262
analcatdata_broadwaymult,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.921182266,0.571428571,0.363146262,0.778911565,0.696272509,0.630835093,0.137932782,0.178883553
analcatdata_broadwaymult,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.871921182,0.380952381,0.027642863,0.591836735,0.587136547,0.456837908,0.148295182,0.206679287
analcatdata_broadwaymult,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.84729064,0.433333333,0.178883553,0.443223443,0.534066276,0.339756221,0.148452561,0.365200781
analcatdata_broadwaymult,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.886699507,0.738095238,0.02632962,0.752747253,0.628200819,0.539509915,0.13792691,0.481693601
analcatdata_broadwaymult,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.852216749,0.773809524,0.206679287,0.746825397,0.573963346,0.526327313,0.137925735,0.625882832
analcatdata_broadwaymult,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.852216749,0.273809524,0.025327206,0.354761905,0.592870407,0.353694581,0.137973889,0.088068709
analcatdata_broadwaymult,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.871921182,0.295238095,0.365200781,0.436507937,0.616892424,0.402818829,0.137933957,0.061453248
analcatdata_broadwaymult,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.876847291,0.483333333,0.025182962,0.53968254,0.576415523,0.412985769,0.137963318,0.330502286
analcatdata_germangss,GPBoost,1,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.975,0.888888889,0,1,0.944444444,0.956944444,0.099980831,0
analcatdata_germangss,GPBoost,2,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,1,0.028000116,1,0.967741935,0.909090909,0.100022554,0.064516129
analcatdata_germangss,GPBoost,3,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.9,0.666666667,0.064516129,0.857142857,0.817204301,0.799404762,0.100004673,0.032258065
analcatdata_germangss,GPBoost,4,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,0.888888889,0.025075197,0.888888889,0.928315412,0.901388889,0.100004673,0.032258065
analcatdata_germangss,GPBoost,5,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,0.888888889,0.032258065,0.888888889,0.928315412,0.901388889,0.100004673,0.032258065
analcatdata_germangss,GPBoost,6,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.975,0.888888889,0.027999163,1,0.944444444,0.956944444,0.100016594,0
analcatdata_germangss,GPBoost,7,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,0.777777778,0.032258065,1,0.888888889,0.913888889,0.099986792,0
analcatdata_germangss,GPBoost,8,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,0.777777778,0.02800703,1,0.888888889,0.913888889,0.024914742,0
analcatdata_germangss,GPBoost,9,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,1,0.032258065,1,0.967741935,0.909090909,0.100010633,0.064516129
analcatdata_germangss,GPBoost,10,"{'n_estimators': 20, 'max_depth': 10, 'learning_rate': 1}",0.95,0.777777778,0.031346321,1,0.888888889,0.913888889,0.199985504,0
analcatdata_lawsuit,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0,1,1,1,0.150115402,0
analcatdata_lawsuit,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0.024007559,1,1,1,0.186575784,0
analcatdata_lawsuit,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0,1,1,1,0.148155071,0
analcatdata_lawsuit,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.962962963,0.5,0.020000458,1,0.75,0.768518519,0.148181562,0
analcatdata_lawsuit,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.962962963,0.5,0,1,0.75,0.768518519,0.148155071,0
analcatdata_lawsuit,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0.024000406,1,1,1,0.148181562,0
analcatdata_lawsuit,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.962962963,1,0,1,0.98,0.833333333,0.14812858,0.04
analcatdata_lawsuit,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0.025046825,1,1,1,0.148181562,0
analcatdata_lawsuit,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",1,1,0,1,1,1,0.148190392,0
analcatdata_lawsuit,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.1}",0.962962963,0.5,0.019999981,1,0.75,0.768518519,0.148155071,0
annealing,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.977777778,0.874117647,0.0251762,0.974117647,0.924470723,0.863006536,0.053330527,0.0251762
annealing,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.995555556,0.997101449,0.057644606,1,0.997316157,0.989661836,0.047101974,0.002469136
annealing,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.993333333,0.933333333,0.002469136,0.933333333,0.865517241,0.835555556,0.044448111,0.202298851
annealing,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",1,1,0.058308268,1,1,1,0.05557908,0
annealing,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.975555556,0.961025641,0.202298851,0.966984127,0.96870979,0.937338217,0.057931476,0.023606061
annealing,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.971111111,0.852853881,0.061708641,0.914333333,0.899238992,0.890260274,0.0444497,0.054375897
annealing,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.982222222,0.903368506,0,0.973846154,0.942726123,0.944162886,0.064715279,0.017916261
annealing,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.982222222,0.950815851,0.058299685,0.972994652,0.961609224,0.966349696,0.044061343,0.027597403
annealing,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.997777778,1,0.023606061,1,0.998780488,0.988888889,0.053588549,0.002439024
annealing,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.973333333,0.954901961,0.065406513,0.94489093,0.959968463,0.956563112,0.044445462,0.034965035
ar4,GPBoost,1,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.818181818,0.5,0.111111111,0.5,0.694444444,0.545454545,0.395254655,0.111111111
ar4,GPBoost,2,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.909090909,0.5,0.027914047,1,0.75,0.795454545,0.363653356,0
ar4,GPBoost,3,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.727272727,0,0,0,0.444444444,0.090909091,0.464157625,0.111111111
ar4,GPBoost,4,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.818181818,1,0.020242691,1,0.5,0.590909091,0.363610008,1
ar4,GPBoost,5,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.818181818,1,0.111111111,1,0.5,0.590909091,0.363653356,1
ar4,GPBoost,6,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.727272727,0.5,0.017032385,0.333333333,0.638888889,0.462121212,0.363544984,0.222222222
ar4,GPBoost,7,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.909090909,0.5,1,1,0.75,0.795454545,0.363610008,0
ar4,GPBoost,8,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.909090909,0.5,0.016000271,1,0.75,0.795454545,0.363696705,0
ar4,GPBoost,9,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.909090909,0.5,1,1,0.75,0.795454545,0.363740054,0
ar4,GPBoost,10,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 1}",0.727272727,0,0.02000761,0,0.444444444,0.090909091,0.409646468,0.111111111
arrhythmia,GPBoost,1,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.804347826,0.529411765,0.034482759,0.9,0.747464503,0.801662404,0.17392117,0.034482759
arrhythmia,GPBoost,2,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.826086957,0.705882353,0.174170256,0.8,0.801217039,0.807289003,0.173910804,0.103448276
arrhythmia,GPBoost,3,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.847826087,0.705882353,0.103448276,0.857142857,0.818458418,0.835860431,0.221900318,0.068965517
arrhythmia,GPBoost,4,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.717391304,0.529411765,0.174279451,0.642857143,0.678498986,0.673090976,0.173905621,0.172413793
arrhythmia,GPBoost,5,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.804347826,0.588235294,0.068965517,0.833333333,0.759634888,0.78687127,0.17386934,0.068965517
arrhythmia,GPBoost,6,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.847826087,0.647058824,0.171411037,0.916666667,0.806288032,0.847080136,0.173890072,0.034482759
arrhythmia,GPBoost,7,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.847826087,0.705882353,0.172413793,0.857142857,0.818458418,0.835860431,0.086950219,0.068965517
arrhythmia,GPBoost,8,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.760869565,0.588235294,0.153883696,0.714285714,0.72515213,0.727347461,0.108744787,0.137931034
arrhythmia,GPBoost,9,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.913043478,0.823529412,0.068965517,0.933333333,0.894523327,0.911040068,0.166343606,0.034482759
arrhythmia,GPBoost,10,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.913043478,0.882352941,0.205476761,0.882352941,0.906693712,0.904092072,0.197384668,0.068965517
audiology-std,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.85,0.5,0,1,0.75,0.825,0.199973583,0
audiology-std,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.9,0.833333333,0.023999691,0.833333333,0.880952381,0.858333333,0.199973583,0.071428571
audiology-std,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.7,0.666666667,0.071428571,0.5,0.69047619,0.633333333,0.200009346,0.285714286
audiology-std,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.95,0.833333333,0.025054932,1,0.916666667,0.941666667,0.303125381,0
audiology-std,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",1,1,0.285714286,1,1,1,0.400400162,0
audiology-std,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.9,1,0.02799964,1,0.928571429,0.875,0.399982929,0.142857143
audiology-std,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.85,0.666666667,0,0.8,0.797619048,0.783333333,0.399982929,0.071428571
audiology-std,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.9,0.833333333,0.021486521,0.833333333,0.880952381,0.858333333,0.200033188,0.071428571
audiology-std,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.9,0.833333333,0,0.833333333,0.880952381,0.858333333,0.199973583,0.071428571
audiology-std,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.95,0.833333333,0.022130013,1,0.916666667,0.941666667,0.200009346,0
autos,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.920634921,0.833333333,0.205555556,0.925,0.813888889,0.823611111,0.158726223,0.205555556
autos,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.952380952,0.958333333,0.025053779,1,0.887280702,0.842261905,0.230862981,0.18377193
autos,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.928571429,0.817857143,0.18377193,0.942857143,0.809804894,0.8,0.253959308,0.198247354
autos,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.904761905,0.767857143,0.0247732,0.888888889,0.771626984,0.77281746,0.190462385,0.224603175
autos,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.96031746,0.87037037,0.198247354,0.916666667,0.847222222,0.826058201,0.19086921,0.175925926
autos,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.936507937,0.895833333,0.025552551,0.972222222,0.845869883,0.81656746,0.19054375,0.204093567
autos,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.936507937,0.925,0.224603175,0.981481481,0.699368687,0.715145503,0.222240176,0.526262626
autos,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.928571429,0.796825397,0.02436924,0.958333333,0.805704365,0.780357143,0.222217469,0.185416667
autos,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.920634921,0.863492063,0.175925926,0.953703704,0.74738456,0.728042328,0.190572133,0.368722944
autos,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.96031746,0.888888889,0.025690357,0.916666667,0.852095517,0.810515873,0.222221253,0.184697856
balance-scale,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.894179894,0.591503268,0.085912172,0.574074074,0.752795548,0.6118892,0.063886087,0.085912172
balance-scale,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.931216931,0.966666667,0.038029114,0.966666667,0.791991342,0.81005291,0.069132558,0.382683983
balance-scale,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.878306878,0.530228758,0.382683983,0.58234127,0.733652546,0.598613056,0.074279371,0.062923666
balance-scale,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.899470899,0.598964556,0.040349722,0.597619048,0.764221263,0.627392331,0.063493769,0.070522031
balance-scale,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.883597884,0.930704898,0.062923666,0.883705206,0.744287634,0.769638915,0.063496292,0.44212963
balance-scale,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.862433862,0.562828283,0.040363868,0.543740573,0.72327742,0.590321465,0.042328759,0.116273442
balance-scale,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.904761905,0.60969697,0.070522031,0.588989442,0.766594805,0.625798232,0.063500076,0.07650736
balance-scale,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.899470899,0.597371565,0.042026838,0.599358974,0.762846064,0.627465799,0.069036686,0.071679438
balance-scale,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.883597884,0.563218391,0.44212963,0.597777778,0.746450304,0.617535121,0.063498815,0.070317782
balance-scale,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.888888889,0.597371565,0.038044135,0.568542569,0.751252034,0.612057596,0.067520394,0.094867497
bank,GPBoost,1,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.909492274,0.442307692,0.029925187,0.657142857,0.706191253,0.581734105,0.017658764,0.029925187
bank,GPBoost,2,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.900662252,0.403846154,0.133337736,0.6,0.684466718,0.536139412,0.01353986,0.034912718
bank,GPBoost,3,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.896247241,0.384615385,0.034912718,0.571428571,0.67360445,0.513342066,0.008828856,0.037406484
bank,GPBoost,4,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.900662252,0.403846154,0.14523387,0.6,0.684466718,0.536139412,0.017659817,0.034912718
bank,GPBoost,5,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.900662252,0.423076923,0.037406484,0.594594595,0.69283522,0.541948342,0.008844119,0.037406484
bank,GPBoost,6,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.880794702,0.288461538,0.139206171,0.46875,0.623033762,0.419444621,0.008829382,0.042394015
bank,GPBoost,7,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.907284768,0.365384615,0.034912718,0.678571429,0.671470363,0.558401863,0.008828856,0.02244389
bank,GPBoost,8,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.89183223,0.403846154,0.144267082,0.538461538,0.679479187,0.505370182,0.008832014,0.044887781
bank,GPBoost,9,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.900662252,0.365384615,0.037406484,0.612903226,0.667729714,0.525567762,0.008829908,0.029925187
bank,GPBoost,10,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",0.896247241,0.423076923,0.132033348,0.564102564,0.690341454,0.526702326,0.011109885,0.042394015
baseball,GPBoost,1,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.972636816,0.654410617,0.085917313,0.880824373,0.784246652,0.776323962,0.029849176,0.085917313
baseball,GPBoost,2,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.945273632,0.544536272,0.12022845,0.645333333,0.668391697,0.611103957,0.029853327,0.207752877
baseball,GPBoost,3,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.962686567,0.605578512,0.207752877,0.764444444,0.736071951,0.694961727,0.039804041,0.13343461
baseball,GPBoost,4,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.967661692,0.635362998,0.117808104,0.82010582,0.746945065,0.736440877,0.035196394,0.141472868
baseball,GPBoost,5,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.947761194,0.519490358,0.13343461,0.717333333,0.677654143,0.632093438,0.039802855,0.164182071
baseball,GPBoost,6,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.967661692,0.744184231,0.116772175,0.822493225,0.813952581,0.792045196,0.029855107,0.11627907
baseball,GPBoost,7,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.94278607,0.544626594,0.141472868,0.577959927,0.707643158,0.576218634,0.032424927,0.129340278
baseball,GPBoost,8,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.965174129,0.764116576,0.118110657,0.827731092,0.85037426,0.807117864,0.052251626,0.063368056
baseball,GPBoost,9,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.957711443,0.629410993,0.164182071,0.822493225,0.758174101,0.737146139,0.042419528,0.11306279
baseball,GPBoost,10,"{'n_estimators': 20, 'max_depth': 5, 'learning_rate': 0.1}",0.967661692,0.736157025,0.117594639,0.855826558,0.814212482,0.804698259,0.042496629,0.107732061
blood,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.693333333,0.111111111,0.122807018,0.222222222,0.494152047,0.273333333,0.053281784,0.122807018
blood,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.8,0.333333333,0.049108505,0.666666667,0.640350877,0.58,0.067240397,0.052631579
blood,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.773333333,0.333333333,0.052631579,0.545454545,0.622807018,0.519393939,0.053339005,0.087719298
blood,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.733333333,0.388888889,0.048000097,0.4375,0.615497076,0.486527778,0.053332647,0.157894737
blood,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.76,0.5,0.087719298,0.5,0.671052632,0.56,0.053329468,0.157894737
blood,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.773333333,0.5,0.043998957,0.529411765,0.679824561,0.574705882,0.053424835,0.140350877
blood,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.773333333,0.277777778,0.157894737,0.555555556,0.60380117,0.503333333,0.013271968,0.070175439
blood,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.773333333,0.333333333,0.044120312,0.545454545,0.622807018,0.519393939,0.05341212,0.087719298
blood,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.746666667,0.277777778,0.157894737,0.454545455,0.58625731,0.452828283,0.053332647,0.105263158
blood,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.76,0.222222222,0.046127319,0.5,0.576023392,0.454444444,0.053329468,0.070175439
bodyfat,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0,1,1,1,0.154100932,0
bodyfat,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.025087833,1,1,1,0.153807493,0
bodyfat,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.961538462,0.923076923,0,1,0.961538462,0.980769231,0.153871683,0
bodyfat,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.961538462,0.923076923,0.026530027,1,0.961538462,0.980769231,0.154091762,0
bodyfat,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0,1,1,1,0.153871683,0
bodyfat,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.023998976,1,1,1,0.153853343,0
bodyfat,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0,1,1,1,0.153853343,0
bodyfat,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.026064396,1,1,1,0.153862513,0
bodyfat,GPBoost,9,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",0.961538462,0.923076923,0,1,0.961538462,0.980769231,0.153853343,0
bodyfat,GPBoost,10,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 0.01}",1,1,0.025113583,1,1,1,0.153835003,0
braziltourism,GPBoost,1,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.911564626,0.725765306,0.690044798,0.734877735,0.517860254,0.468416759,0.112616286,0.690044798
braziltourism,GPBoost,2,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.921768707,0.626785714,0.032465764,0.666666667,0.548767137,0.45454932,0.099111576,0.529251441
braziltourism,GPBoost,3,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.914965986,0.696428571,0.529251441,0.685714286,0.508773713,0.432568027,0.091433525,0.678881146
braziltourism,GPBoost,4,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.908163265,0.691964286,0.032456875,0.68487395,0.50479941,0.431616397,0.117391145,0.682365467
braziltourism,GPBoost,5,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.911564626,0.78380102,0.678881146,0.85974026,0.555165816,0.563267239,0.076744832,0.673469388
braziltourism,GPBoost,6,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.901360544,0.854166667,0.038906029,0.850649351,0.510019841,0.524176716,0.097554557,0.834126984
braziltourism,GPBoost,7,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.911564626,0.886904762,0.682365467,0.896825397,0.52267316,0.560232426,0.108791046,0.841558442
braziltourism,GPBoost,8,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.918367347,0.733630952,0.048255239,0.723684211,0.523317308,0.465052139,0.112545734,0.686996337
braziltourism,GPBoost,9,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.914965986,0.630527211,0.673469388,0.722972973,0.543113282,0.486273901,0.098886133,0.544300647
braziltourism,GPBoost,10,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.904761905,0.834821429,0.050597327,0.824489796,0.497333494,0.50142432,0.098794496,0.84015444
breast-cancer-wisc-diag,GPBoost,1,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.964912281,0.952380952,0.027777778,0.952380952,0.962301587,0.961152882,0.070291653,0.027777778
breast-cancer-wisc-diag,GPBoost,2,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",1,1,0.101279259,1,1,1,0.070161987,0
breast-cancer-wisc-diag,GPBoost,3,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.929824561,0.857142857,0,0.947368421,0.91468254,0.928571429,0.088198143,0.027777778
breast-cancer-wisc-diag,GPBoost,4,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.947368421,0.904761905,0.10773015,0.95,0.938492063,0.944924812,0.088557862,0.027777778
breast-cancer-wisc-diag,GPBoost,5,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.964912281,0.952380952,0.027777778,0.952380952,0.962301587,0.961152882,0.070195449,0.027777778
breast-cancer-wisc-diag,GPBoost,6,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.98245614,0.952380952,0.111142159,1,0.976190476,0.984962406,0.140344887,0
breast-cancer-wisc-diag,GPBoost,7,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.98245614,1,0.027777778,1,0.986111111,0.977272727,0.070157804,0.027777778
breast-cancer-wisc-diag,GPBoost,8,"{'n_estimators': 20, 'max_depth': 1, 'learning_rate': 1}",0.947368421,0.904761905,0.106256247,0.95,0.938492063,0.944924812,0.140365801,0.027777778
